user_id,event_id,interaction
1783,186,like
1870,964,comment
3305,549,like
2645,996,share
4346,973,comment
4836,9,comment
3669,28,like
4402,823,comment
1826,686,comment
3308,464,comment
3363,639,like
3111,511,comment
2766,502,like
4279,582,comment
3771,795,share
2693,778,comment
30,663,comment
767,661,comment
615,218,share
1005,429,comment
2122,638,share
3127,3,share
3010,187,share
3820,43,like
24,611,like
4060,775,share
3094,411,like
2911,190,share
1971,42,like
1539,97,like
3142,772,comment
4768,730,like
3970,958,like
2925,648,comment
571,852,share
4860,657,comment
1243,517,like
713,959,like
4863,881,share
1294,905,like
2867,136,comment
1675,510,share
3664,519,comment
1360,37,like
636,996,share
1210,823,like
2613,579,like
1298,904,comment
358,837,like
241,517,comment
2605,785,like
4065,879,comment
1827,58,comment
3559,959,share
3861,155,share
4252,872,like
4448,999,like
4140,113,share
138,460,comment
3735,604,comment
1968,836,share
4850,756,share
143,796,like
3634,601,comment
2560,442,share
4158,690,comment
2020,228,comment
2850,874,share
1193,579,comment
2314,122,like
2356,671,share
2507,357,comment
334,268,share
2563,695,share
2721,485,comment
2439,869,like
1796,4,share
254,478,comment
3658,121,share
1424,742,share
3238,810,comment
3332,486,like
1028,219,comment
2167,694,share
3995,278,like
470,257,like
1094,304,like
4790,43,like
2913,870,share
181,916,comment
4068,530,comment
3077,710,like
1221,689,like
4143,588,comment
3624,913,like
4730,693,comment
1564,150,comment
4685,594,like
3633,10,comment
2358,792,comment
1563,212,comment
4936,652,like
1414,260,share
2507,938,share
4829,382,share
1018,389,share
3655,922,share
758,740,like
3780,955,like
621,958,share
1889,336,share
3585,5,comment
182,922,comment
2729,83,comment
2296,6,share
2668,152,share
1800,991,like
1500,735,comment
985,181,comment
3554,775,like
2365,778,like
3306,167,like
2216,470,comment
2791,78,like
126,412,share
2621,554,share
4216,574,share
1452,381,like
1009,948,comment
1214,790,comment
3705,313,like
3131,864,like
697,395,comment
2271,910,share
1516,543,share
1035,4,comment
2841,109,like
1536,918,share
814,886,share
310,93,share
1012,99,like
1019,192,like
3412,333,share
3719,212,like
4921,595,comment
3811,207,like
2045,627,comment
1117,986,share
4724,764,share
1157,980,comment
989,573,share
2467,356,share
1829,902,share
2078,253,like
2346,591,like
1085,196,comment
2506,262,comment
4045,322,like
2352,420,share
3006,498,like
4436,911,share
2496,332,comment
77,296,comment
2563,236,comment
1573,681,like
4188,7,like
4562,534,share
3671,72,comment
3112,500,share
2738,618,share
1353,139,like
947,386,like
4650,542,share
3869,324,share
3138,949,share
3487,601,like
4188,917,share
1003,665,like
4464,73,comment
820,840,comment
423,389,share
572,238,like
2910,988,comment
4531,322,like
1424,341,like
1634,763,comment
1754,305,share
468,8,share
4888,994,comment
2923,983,like
2304,207,share
1707,411,like
73,258,comment
147,796,share
317,651,share
606,46,share
575,126,comment
1178,21,comment
3327,170,comment
3423,544,like
2595,416,like
2883,455,like
312,662,share
2856,206,share
765,333,share
2996,21,comment
3201,918,comment
436,802,share
3352,650,comment
4454,65,like
2978,577,like
2931,88,comment
2300,835,like
135,479,like
3915,43,like
4619,883,share
804,937,comment
2708,141,comment
2367,374,share
4176,516,like
3263,500,share
1477,279,like
3416,326,share
2462,418,like
3943,553,share
2041,914,share
4464,888,like
1007,996,like
993,602,comment
4692,993,comment
1897,768,share
3066,929,share
2749,921,comment
2662,308,comment
2979,657,like
1824,307,comment
3408,899,share
4507,823,comment
4483,470,comment
1749,184,comment
2662,631,comment
19,625,share
3359,291,comment
276,249,comment
4079,324,share
4755,443,comment
2946,604,share
4648,59,comment
4775,269,comment
4699,318,comment
365,94,like
1974,254,comment
795,687,share
590,460,like
4295,515,comment
4314,533,share
741,104,comment
4746,833,share
2195,402,comment
670,781,share
1438,967,share
4761,333,like
856,721,like
2378,877,share
4991,608,share
4034,93,like
1894,557,share
1187,574,comment
1843,542,comment
327,971,share
3227,782,share
2401,437,like
4279,10,like
4551,456,share
4102,415,comment
4016,518,like
4307,979,comment
51,375,comment
1469,531,comment
1010,524,comment
4473,373,like
3558,704,share
1075,615,share
154,882,like
582,762,comment
788,756,share
4887,850,share
3382,439,share
2268,195,comment
4259,265,share
971,507,like
648,646,share
946,897,share
4785,426,like
1496,1000,comment
2048,861,share
1173,951,comment
4219,689,comment
4900,867,comment
2887,99,share
4159,30,share
733,291,like
3088,575,comment
3462,487,like
1658,406,share
479,939,share
1138,28,like
3954,146,like
977,288,comment
237,581,share
2524,950,comment
4044,252,comment
598,162,share
1703,927,share
2177,110,comment
2558,865,like
165,644,share
2325,398,comment
3040,271,like
570,188,comment
3329,532,share
141,276,like
686,689,like
687,611,like
3281,247,share
2764,324,share
3591,18,comment
2039,408,comment
1075,411,share
2226,801,comment
1342,125,like
1690,320,share
3011,153,share
364,581,comment
1068,658,share
2641,557,like
3750,878,share
2031,20,like
618,803,share
4455,247,share
3147,390,share
1983,347,comment
194,476,comment
4459,203,like
1120,9,comment
4203,692,share
527,668,comment
1953,531,comment
4880,103,like
1783,246,share
2674,597,like
2398,319,comment
3725,351,share
2590,234,like
3527,647,like
3850,37,share
1635,345,like
3010,604,like
94,292,like
3795,17,comment
3367,90,like
2947,348,comment
89,677,like
2551,977,like
2815,444,like
1446,253,like
4622,817,share
1831,593,comment
2742,993,share
555,184,share
3765,290,share
2435,761,share
681,215,like
1632,158,like
203,923,share
4543,691,share
3919,393,comment
3140,20,share
4874,471,like
2226,431,comment
1687,659,share
829,997,comment
4655,68,share
2023,77,comment
103,102,comment
1558,652,like
4212,893,comment
4955,585,share
4088,207,comment
2512,213,share
104,79,share
3439,113,like
2858,765,comment
807,133,like
4656,197,share
2075,25,comment
527,472,comment
3437,613,share
298,757,like
4873,543,like
361,942,comment
3718,290,like
4600,256,comment
1977,937,like
2078,206,share
3412,475,share
2174,68,share
4692,215,comment
1590,634,comment
1390,422,share
3515,558,share
263,581,like
2984,539,share
2920,683,share
1864,757,share
2,462,comment
1934,455,comment
394,301,share
306,786,like
530,288,like
4624,761,share
3380,2,comment
965,937,share
4020,20,like
671,477,comment
4069,954,comment
2253,491,comment
2673,986,share
1714,806,share
4045,257,share
4817,453,like
636,438,comment
3500,761,comment
4653,398,like
1118,153,like
2155,649,comment
4224,222,comment
38,723,like
1633,701,share
4294,436,share
3776,744,share
2055,136,like
4086,528,comment
3404,626,like
519,776,share
2242,279,share
2364,585,share
1042,736,like
4716,485,like
1395,546,share
2870,245,share
3677,750,comment
3722,18,like
3773,877,comment
235,556,share
3141,143,share
447,501,share
4706,527,comment
8,93,like
4558,383,like
1000,889,comment
1335,279,like
134,727,comment
2433,449,comment
56,761,like
3186,982,like
1112,583,comment
3180,621,like
1524,288,like
144,476,comment
2917,882,share
2104,672,comment
620,801,like
1887,171,share
2021,525,like
1409,372,comment
2922,732,comment
4735,393,comment
3374,958,share
3477,185,like
837,510,share
3903,432,comment
1586,939,like
4876,835,comment
837,209,like
2558,994,share
2860,800,share
4361,329,share
1398,361,share
3823,444,like
4398,897,like
3431,441,share
805,369,share
1076,106,like
4195,724,comment
2641,325,share
3085,232,like
1414,725,share
4453,837,like
1664,708,share
2976,249,share
4107,317,comment
4177,264,comment
2054,729,comment
2421,503,comment
2529,263,share
4318,933,share
1941,682,comment
3153,416,comment
1947,913,share
515,668,like
221,70,comment
228,234,like
2338,432,share
4389,54,like
3265,170,comment
956,36,comment
1498,834,comment
1281,927,comment
1979,961,comment
1530,259,share
4484,251,like
2663,13,share
2414,671,share
2706,541,share
3536,57,like
4285,161,like
918,437,share
1202,778,like
2423,230,share
1622,831,share
760,841,comment
4290,193,like
1489,620,comment
4259,357,share
4372,352,share
4460,865,share
1666,258,comment
2003,622,comment
460,642,share
3022,635,comment
2291,965,share
1366,970,share
3202,628,comment
4753,742,like
1384,293,share
2136,386,share
4838,745,comment
3033,829,comment
3710,234,comment
1522,296,share
1624,703,like
682,537,like
3135,379,like
3262,678,share
4995,805,comment
4697,210,like
3420,539,like
1868,852,like
3610,178,share
1200,930,comment
2824,556,comment
2949,72,comment
3979,900,comment
3626,508,like
4579,222,comment
169,948,like
2022,823,share
2195,228,share
439,841,share
3261,233,comment
4256,268,comment
4910,910,like
2450,254,comment
4682,675,share
864,6,comment
140,47,like
4424,407,share
225,883,share
558,580,like
1574,254,share
386,449,like
521,59,like
3973,393,comment
2835,631,share
3143,698,comment
1834,560,comment
4543,191,like
3162,265,like
3502,684,comment
4203,558,like
1500,143,share
2964,246,share
1478,216,comment
904,437,share
1632,688,comment
3987,840,share
1171,476,like
2328,384,share
4120,938,like
1745,878,comment
2040,657,share
120,547,like
3858,415,like
1676,132,comment
1321,816,comment
4951,398,share
1016,507,share
4544,153,share
1744,814,like
1943,560,comment
3542,168,share
1447,690,share
3617,775,like
3895,607,share
1725,828,like
2273,803,like
4063,230,comment
4282,703,like
72,404,comment
4170,144,like
2201,918,comment
2144,676,like
3758,531,share
3182,898,comment
1482,68,comment
2876,98,like
4861,7,share
4080,815,share
1097,177,comment
4308,206,share
724,299,share
3240,800,like
2379,913,share
4847,229,share
3215,896,share
2872,631,share
4490,270,like
4608,81,like
4782,672,share
3920,188,like
1721,700,comment
3400,820,like
1858,501,like
2766,706,like
2397,487,comment
3765,772,comment
4022,488,comment
3887,990,like
2563,478,comment
2447,703,comment
3668,289,like
2262,106,share
3618,641,like
1313,609,like
1865,996,like
2306,576,share
1808,640,like
2742,223,like
3337,805,share
998,974,like
2320,382,like
3208,838,like
599,903,share
1084,104,like
3582,664,share
3087,114,share
2303,508,comment
2785,964,like
722,55,like
1155,121,comment
17,217,comment
992,635,like
4974,3,like
2233,92,comment
3463,407,like
1447,676,like
1466,441,like
3768,631,comment
3628,432,comment
3084,909,share
1544,61,share
80,726,like
3288,473,like
1272,247,share
1565,747,share
1714,920,share
1010,939,like
773,869,like
483,372,share
2393,289,comment
3180,590,share
1582,24,comment
2522,406,comment
1106,308,like
3710,613,comment
3362,372,comment
4271,763,share
842,635,share
3535,215,comment
1873,262,share
3506,915,share
3321,844,share
2729,346,share
955,413,comment
1596,123,comment
2289,764,comment
4436,320,comment
744,910,comment
1495,337,like
3347,158,share
4111,327,like
1989,661,comment
208,65,share
1084,369,comment
2413,870,like
3312,4,comment
4011,686,share
397,648,comment
1958,914,comment
4890,756,share
209,60,like
433,45,like
2657,584,share
2437,607,share
4679,543,like
4528,156,share
4447,888,like
134,752,comment
639,64,like
1229,421,share
3370,323,comment
4213,109,share
4020,463,like
1291,580,comment
2197,547,like
1704,251,comment
2227,866,share
2196,510,like
4561,548,comment
976,441,comment
1029,454,comment
526,644,like
2328,817,share
2547,734,share
836,679,comment
2484,274,share
2864,60,like
2735,342,share
1539,394,share
1911,113,like
4050,221,like
2643,791,share
1304,68,share
132,315,share
393,467,comment
4577,858,like
3585,263,comment
2676,781,comment
2467,131,comment
1226,424,comment
2706,267,share
462,720,like
1802,212,share
3274,563,like
3986,983,comment
152,919,like
2270,288,like
4175,425,like
1786,554,like
3461,759,share
1837,934,comment
1398,707,share
1076,244,comment
4507,712,share
2009,870,share
1494,633,share
1136,1000,like
1549,334,like
785,328,like
1421,715,like
4839,106,share
2436,762,share
3482,887,comment
3652,938,like
2064,939,like
2021,801,like
4758,79,like
2150,165,like
951,846,like
25,631,share
18,986,like
3826,57,like
570,960,share
1356,960,comment
1593,188,share
831,52,like
3083,72,share
872,753,like
835,324,share
3313,612,comment
4953,338,like
3117,155,share
970,59,share
593,275,share
255,771,like
2115,201,share
2966,295,like
2662,322,like
603,329,comment
1066,952,comment
1840,390,share
2432,998,like
966,284,share
1738,176,like
485,610,like
4135,349,share
11,432,like
4720,963,share
4505,694,like
2028,382,share
3365,272,share
3088,492,comment
3039,547,comment
605,331,like
969,875,share
4261,599,share
437,158,share
2775,432,share
1810,325,share
4910,116,like
2770,520,comment
1830,619,share
293,619,share
3952,626,share
462,435,like
3885,522,comment
3234,796,comment
2092,932,share
3937,572,like
2940,266,comment
4807,398,comment
89,102,like
1664,63,comment
3302,997,like
2721,687,comment
2938,709,like
422,824,share
3750,902,comment
4972,511,comment
4434,222,comment
266,915,like
2851,436,comment
1379,190,comment
1815,640,like
2265,945,comment
4417,334,comment
850,907,like
4815,558,like
3737,581,like
992,301,comment
3765,351,share
1809,876,like
3275,570,comment
717,928,share
896,728,share
1177,115,like
3754,522,like
1777,909,like
2805,367,like
3393,269,like
1460,804,comment
2544,86,comment
4638,896,like
4731,969,comment
3554,378,like
1350,147,like
2987,118,share
3331,135,like
4794,527,share
2123,849,comment
3629,814,like
498,206,share
3488,233,share
722,816,comment
1364,66,share
308,974,like
2752,4,like
884,3,share
1265,259,like
4349,715,like
2445,325,share
3034,240,comment
1053,605,comment
494,796,like
2022,535,share
1748,798,like
3303,318,like
2280,599,share
932,51,comment
1926,809,like
757,470,comment
1055,832,like
3931,43,share
4552,204,share
4355,347,comment
4527,58,like
3454,59,share
2517,680,like
1965,686,like
647,511,comment
4543,318,like
2831,433,like
195,372,comment
1146,207,share
2510,111,like
4292,23,like
2084,428,share
4741,745,comment
3353,940,share
322,787,like
2288,684,like
3132,11,comment
4746,572,comment
1703,934,share
2213,744,comment
831,747,share
189,515,share
4053,144,like
92,992,share
3878,742,share
1912,521,comment
2337,809,comment
1581,294,like
1409,325,like
175,193,like
474,291,share
3433,639,comment
270,419,share
2045,460,like
3196,996,comment
694,981,share
4472,48,comment
1416,107,share
2084,264,like
1236,253,share
3968,539,share
1972,521,like
134,732,like
2913,158,share
4786,526,share
841,919,share
1462,29,like
4935,538,like
3473,726,like
4844,143,comment
2876,627,comment
2510,841,like
966,218,comment
2039,593,comment
4241,713,share
1851,67,share
735,761,share
2454,144,comment
3017,141,comment
3003,346,share
2316,465,share
4004,96,like
2314,408,comment
4624,118,share
3164,830,share
3320,697,share
3462,804,comment
430,444,share
2989,757,share
3797,982,share
1597,380,share
3363,713,share
2351,278,like
1780,361,share
3989,370,like
2449,622,comment
2871,212,comment
2911,259,comment
4614,676,comment
4261,97,comment
2073,210,share
3808,548,share
4225,778,comment
2865,612,share
3619,21,like
1018,729,like
4691,433,share
1333,616,comment
2484,371,comment
182,393,like
4840,624,share
1839,219,like
2452,504,share
1953,632,comment
4701,761,like
263,847,share
661,948,comment
1316,96,share
2920,432,comment
4918,188,share
2195,501,like
2073,876,share
2020,375,like
2741,434,like
816,423,like
4778,144,comment
3419,540,like
4098,499,like
3718,6,like
4735,317,comment
3630,774,share
2754,230,comment
3368,122,comment
4686,495,share
202,706,share
1005,617,like
1313,936,like
2026,711,share
3134,475,share
3574,574,comment
4222,796,comment
3672,508,comment
4942,592,share
1797,175,like
4275,521,comment
1605,692,comment
1903,271,share
4000,674,comment
4589,788,share
3505,718,like
2620,572,comment
2350,186,comment
4365,587,comment
4720,94,share
2673,579,share
819,514,like
